stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,41917.34,24745.16,22185.16,2560.00
stage-1,42664.66,26400.81,23840.81,2560.00
stage-2,43001.42,24152.41,22824.41,1328.00
