stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,1495.86,15374.62,12814.62,2560.00
stage-1,2021.33,21169.25,18609.25,2560.00
stage-2,1329.62,10837.50,8277.50,2560.00
stage-3,1859.74,10240.93,8960.93,1280.00
stage-4,1555.31,7157.00,4597.00,2560.00
stage-5,2584.71,2058.10,2008.10,50.00
