stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,1382.21,18770.50,16210.50,2560.00
stage-1,1290.16,16609.76,14049.76,2560.00
stage-2,1290.16,14609.51,12049.51,2560.00
stage-3,1290.16,12609.25,10049.25,2560.00
stage-4,1290.16,10609.00,8049.00,2560.00
stage-5,1290.16,8608.75,6048.75,2560.00
stage-6,2461.70,10705.25,8145.25,2560.00
stage-7,5032.85,3666.20,3616.20,50.00
