stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,19123.85,47508.09,42388.09,5120.00
stage-1,18771.08,46407.16,41287.16,5120.00
stage-2,19127.09,47425.98,42305.98,5120.00
stage-3,18792.03,47941.09,42821.09,5120.00
