global_batch_size,time,forward-compute,forward-recv,backward-compute,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer,batch-generator,allocated,max_allocated,reserved,max_reserved
1024,19144.02,8978.14,50.56,8001.65,0.26,1831.46,3.65,55.46,7.56,99.53,1210.50,4402.77,4572.00,4572.00
