stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,137496.05,27813.85,25253.85,2560.00
stage-1,139373.85,27961.61,25401.61,2560.00
stage-2,136962.72,26853.34,24293.34,2560.00
stage-3,136962.72,23185.07,20625.07,2560.00
stage-4,140124.93,23822.90,21262.90,2560.00
stage-5,140962.27,27580.50,25020.50,2560.00
stage-6,140905.98,20436.78,19024.28,1412.50
