stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,140772.09,26802.11,24242.11,2560.00
stage-1,141072.19,26973.74,24413.74,2560.00
stage-2,139450.18,27961.61,25401.61,2560.00
stage-3,142487.84,27903.34,25343.34,2560.00
stage-4,140820.65,23485.12,20925.12,2560.00
stage-5,143293.59,24448.74,21888.74,2560.00
stage-6,142855.52,27960.56,25400.56,2560.00
stage-7,139366.37,15762.29,13202.29,2560.00
