stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,138220.87,25849.58,23289.58,2560.00
stage-1,140239.01,27723.28,26443.28,1280.00
stage-2,141489.46,23664.99,21104.99,2560.00
stage-3,139493.25,23762.80,21202.80,2560.00
stage-4,141138.44,27580.56,25020.56,2560.00
stage-5,140842.23,20436.78,19024.28,1412.50
