stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,118787.70,14500.40,13220.40,1280.00
stage-1,118986.49,25840.25,24560.25,1280.00
stage-2,118950.69,26990.37,25550.37,1440.00
