stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,105331.23,19313.56,16753.56,2560.00
stage-1,105067.41,24673.02,22113.02,2560.00
stage-2,105066.71,25776.12,23216.12,2560.00
stage-3,104998.02,23251.64,20691.64,2560.00
stage-4,104610.39,24220.62,21660.62,2560.00
stage-5,104970.11,26910.62,24350.62,2560.00
stage-6,105319.64,26987.85,25707.85,1280.00
