stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,106055.14,17586.12,15026.12,2560.00
stage-1,105741.66,25888.12,23328.12,2560.00
stage-2,105413.27,21964.62,19404.62,2560.00
stage-3,105537.25,17308.25,14748.25,2560.00
stage-4,105485.85,26982.38,25702.38,1280.00
stage-5,105471.39,26979.97,25699.97,1280.00
