stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,106883.76,16161.81,13601.81,2560.00
stage-1,105955.16,21952.06,20672.06,1280.00
stage-2,106598.12,20932.25,18372.25,2560.00
stage-3,106572.66,26840.40,25560.40,1280.00
stage-4,106471.22,26996.22,25716.22,1280.00
