stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,23720.38,46683.50,44123.50,2560.00
stage-1,23714.80,45255.12,42695.12,2560.00
stage-2,23669.20,46568.02,44008.02,2560.00
stage-3,23312.05,46772.00,44212.00,2560.00
stage-4,22943.63,45680.00,43120.00,2560.00
stage-5,22915.04,45616.38,43056.38,2560.00
stage-6,23063.03,34616.50,32056.50,2560.00
stage-7,23624.26,37256.20,34696.20,2560.00
