stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,23596.56,46986.69,45706.69,1280.00
stage-1,23432.09,46475.25,43915.25,2560.00
stage-2,23127.67,46692.00,44132.00,2560.00
stage-3,23219.75,46812.50,44252.50,2560.00
stage-4,22987.03,46096.75,43536.75,2560.00
stage-5,22904.86,34756.50,32196.50,2560.00
stage-6,23784.07,38440.20,35880.20,2560.00
