stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,23333.04,46867.69,45587.69,1280.00
stage-1,23266.47,46691.87,45411.87,1280.00
stage-2,22868.58,43471.90,42191.90,1280.00
stage-3,23177.50,35672.50,33112.50,2560.00
stage-4,23334.35,38408.20,35848.20,2560.00
