stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,23505.51,46986.88,45706.88,1280.00
stage-1,23588.55,46459.22,45179.22,1280.00
stage-2,23681.18,46900.50,44340.50,2560.00
stage-3,22906.39,46460.75,43900.75,2560.00
stage-4,22917.64,35108.76,32548.76,2560.00
stage-5,23621.55,38440.20,35880.20,2560.00
