stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,147069.09,47508.09,42388.09,5120.00
stage-1,144207.74,46407.16,41287.16,5120.00
stage-2,147095.35,47425.98,42305.98,5120.00
stage-3,144377.65,47941.09,42821.09,5120.00
