stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,3570.57,14633.72,13993.72,640.00
stage-1,3669.50,13333.36,12053.36,1280.00
stage-2,3595.25,4756.35,3476.35,1280.00
