stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,2712.09,15971.50,13411.50,2560.00
stage-1,2663.00,23524.38,20964.38,2560.00
stage-2,2472.54,26467.00,23907.00,2560.00
stage-3,2631.45,23250.50,20690.50,2560.00
stage-4,3219.26,20942.50,18382.50,2560.00
stage-5,3354.51,20237.88,17677.88,2560.00
stage-6,3644.08,14689.75,12129.75,2560.00
stage-7,5110.48,3666.20,3616.20,50.00
