stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,3144.53,21570.60,20290.60,1280.00
stage-1,3148.04,16441.86,15161.86,1280.00
stage-2,3181.58,11493.37,10213.37,1280.00
stage-3,3190.12,4316.23,3036.23,1280.00
