stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,33901.22,21497.09,20217.09,1280.00
stage-1,34879.18,23141.78,21861.78,1280.00
stage-2,36082.76,25182.89,23902.89,1280.00
stage-3,36175.64,27995.82,26715.82,1280.00
stage-4,35498.68,23616.51,22336.51,1280.00
stage-5,35925.11,21060.38,19780.38,1280.00
stage-6,35961.73,15326.30,14046.30,1280.00
stage-7,34962.53,10391.14,9111.14,1280.00
